transcriptID,geneID
YJL217W_mRNA,YJL217W
YJL216C_mRNA,YJL216C
YJL215C_mRNA,YJL215C
YJL214W_mRNA,YJL214W
YJL213W_mRNA,YJL213W
YJL212C_mRNA,YJL212C
YJL211C_mRNA,YJL211C
YJL210W_mRNA,YJL210W
YJL209W_mRNA,YJL209W
YJL208C_mRNA,YJL208C
YJL207C_mRNA,YJL207C
YJL206C_mRNA,YJL206C
YJL205C_mRNA,YJL205C
YJL204C_mRNA,YJL204C
YJL203W_mRNA,YJL203W
YJL202C_mRNA,YJL202C
YJL201W_mRNA,YJL201W
YJL200C_mRNA,YJL200C
YJL199C_mRNA,YJL199C
YJL198W_mRNA,YJL198W
YJL197W_mRNA,YJL197W
YJL197C-A_mRNA,YJL197C-A
YJL196C_mRNA,YJL196C
YJL195C_mRNA,YJL195C
YJL194W_mRNA,YJL194W
YJL193W_mRNA,YJL193W
YJL192C_mRNA,YJL192C
YJL191W_mRNA,YJL191W
YJL190C_mRNA,YJL190C
YJL189W_mRNA,YJL189W
YJL188C_mRNA,YJL188C
YJL187C_mRNA,YJL187C
YJL186W_mRNA,YJL186W
YJL185C_mRNA,YJL185C
YJL184W_mRNA,YJL184W
YJL183W_mRNA,YJL183W
YJL182C_mRNA,YJL182C
YJL181W_mRNA,YJL181W
YJL180C_mRNA,YJL180C
YJL179W_mRNA,YJL179W
YJL178C_mRNA,YJL178C
YJL177W_mRNA,YJL177W
YJL176C_mRNA,YJL176C
YJL175W_mRNA,YJL175W
YJL174W_mRNA,YJL174W
YJL173C_mRNA,YJL173C
YJL172W_mRNA,YJL172W
YJL171C_mRNA,YJL171C
YJL170C_mRNA,YJL170C
YJL169W_mRNA,YJL169W
YJL168C_mRNA,YJL168C
YJL167W_mRNA,YJL167W
YJL166W_mRNA,YJL166W
YJL165C_mRNA,YJL165C
YJL164C_mRNA,YJL164C
YJL163C_mRNA,YJL163C
YJL162C_mRNA,YJL162C
YJL161W_mRNA,YJL161W
YJL160C_mRNA,YJL160C
YJL159W_mRNA,YJL159W
YJL158C_mRNA,YJL158C
YJL157C_mRNA,YJL157C
YJL156W-A_mRNA,YJL156W-A
YJL156C_mRNA,YJL156C
YJL155C_mRNA,YJL155C
YJL154C_mRNA,YJL154C
YJL153C_mRNA,YJL153C
YJL152W_mRNA,YJL152W
YJL151C_mRNA,YJL151C
YJL150W_mRNA,YJL150W
YJL149W_mRNA,YJL149W
YJL148W_mRNA,YJL148W
YJL147C_mRNA,YJL147C
YJL146W_mRNA,YJL146W
YJL145W_mRNA,YJL145W
YJL144W_mRNA,YJL144W
YJL143W_mRNA,YJL143W
YJL142C_mRNA,YJL142C
YJL141C_mRNA,YJL141C
YJL140W_mRNA,YJL140W
YJL139C_mRNA,YJL139C
YJL138C_mRNA,YJL138C
YJL137C_mRNA,YJL137C
YJL136W-A_mRNA,YJL136W-A
YJL136C_mRNA,YJL136C
YJL135W_mRNA,YJL135W
YJL134W_mRNA,YJL134W
YJL133C-A_mRNA,YJL133C-A
YJL133W_mRNA,YJL133W
YJL132W_mRNA,YJL132W
YJL131C_mRNA,YJL131C
YJL130C_mRNA,YJL130C
YJL129C_mRNA,YJL129C
YJL128C_mRNA,YJL128C
YJL127W-A_mRNA,YJL127W-A
YJL127C-B_mRNA,YJL127C-B
YJL127C_mRNA,YJL127C
YJL126W_mRNA,YJL126W
YJL125C_mRNA,YJL125C
YJL124C_mRNA,YJL124C
YJL123C_mRNA,YJL123C
YJL122W_mRNA,YJL122W
YJL121C_mRNA,YJL121C
YJL120W_mRNA,YJL120W
YJL119C_mRNA,YJL119C
YJL118W_mRNA,YJL118W
YJL117W_mRNA,YJL117W
YJL116C_mRNA,YJL116C
YJL115W_mRNA,YJL115W
YJL112W_mRNA,YJL112W
YJL111W_mRNA,YJL111W
YJL110C_mRNA,YJL110C
YJL109C_mRNA,YJL109C
YJL108C_mRNA,YJL108C
YJL107C_mRNA,YJL107C
YJL106W_mRNA,YJL106W
YJL105W_mRNA,YJL105W
YJL104W_mRNA,YJL104W
YJL103C_mRNA,YJL103C
YJL102W_mRNA,YJL102W
YJL101C_mRNA,YJL101C
YJL100W_mRNA,YJL100W
YJL099W_mRNA,YJL099W
YJL098W_mRNA,YJL098W
YJL097W_mRNA,YJL097W
YJL096W_mRNA,YJL096W
YJL095W_mRNA,YJL095W
YJL094C_mRNA,YJL094C
YJL093C_mRNA,YJL093C
YJL092W_mRNA,YJL092W
YJL091C_mRNA,YJL091C
YJL090C_mRNA,YJL090C
YJL089W_mRNA,YJL089W
YJL088W_mRNA,YJL088W
YJL087C_mRNA,YJL087C
YJL086C_mRNA,YJL086C
YJL085W_mRNA,YJL085W
YJL084C_mRNA,YJL084C
YJL083W_mRNA,YJL083W
YJL082W_mRNA,YJL082W
YJL081C_mRNA,YJL081C
YJL080C_mRNA,YJL080C
YJL079C_mRNA,YJL079C
YJL078C_mRNA,YJL078C
YJL077W-B_mRNA,YJL077W-B
YJL077C_mRNA,YJL077C
YJL077W-A_mRNA,YJL077W-A
YJL076W_mRNA,YJL076W
YJL075C_mRNA,YJL075C
YJL074C_mRNA,YJL074C
YJL073W_mRNA,YJL073W
YJL072C_mRNA,YJL072C
YJL071W_mRNA,YJL071W
YJL070C_mRNA,YJL070C
YJL069C_mRNA,YJL069C
YJL068C_mRNA,YJL068C
YJL067W_mRNA,YJL067W
YJL066C_mRNA,YJL066C
YJL065C_mRNA,YJL065C
YJL064W_mRNA,YJL064W
YJL063C_mRNA,YJL063C
YJL062W-A_mRNA,YJL062W-A
YJL062W_mRNA,YJL062W
YJL061W_mRNA,YJL061W
YJL060W_mRNA,YJL060W
YJL059W_mRNA,YJL059W
YJL058C_mRNA,YJL058C
YJL057C_mRNA,YJL057C
YJL056C_mRNA,YJL056C
YJL055W_mRNA,YJL055W
YJL054W_mRNA,YJL054W
YJL053W_mRNA,YJL053W
YJL052C-A_mRNA,YJL052C-A
YJL052W_mRNA,YJL052W
YJL051W_mRNA,YJL051W
YJL050W_mRNA,YJL050W
YJL049W_mRNA,YJL049W
YJL048C_mRNA,YJL048C
YJL047C-A_mRNA,YJL047C-A
YJL047C_mRNA,YJL047C
YJL046W_mRNA,YJL046W
YJL045W_mRNA,YJL045W
YJL044C_mRNA,YJL044C
YJL043W_mRNA,YJL043W
YJL042W_mRNA,YJL042W
YJL041W_mRNA,YJL041W
YJL039C_mRNA,YJL039C
YJL038C_mRNA,YJL038C
YJL037W_mRNA,YJL037W
YJL036W_mRNA,YJL036W
YJL035C_mRNA,YJL035C
YJL034W_mRNA,YJL034W
YJL033W_mRNA,YJL033W
YJL032W_mRNA,YJL032W
YJL031C_mRNA,YJL031C
YJL030W_mRNA,YJL030W
YJL029C_mRNA,YJL029C
YJL028W_mRNA,YJL028W
YJL027C_mRNA,YJL027C
YJL026W_mRNA,YJL026W
YJL026C-A_mRNA,YJL026C-A
YJL025W_mRNA,YJL025W
YJL024C_mRNA,YJL024C
YJL023C_mRNA,YJL023C
YJL022W_mRNA,YJL022W
YJL020C_mRNA,YJL020C
YJL020W-A_mRNA,YJL020W-A
YJL019W_mRNA,YJL019W
YJL016W_mRNA,YJL016W
YJL015C_mRNA,YJL015C
YJL014W_mRNA,YJL014W
YJL013C_mRNA,YJL013C
YJL012C_mRNA,YJL012C
YJL011C_mRNA,YJL011C
YJL010C_mRNA,YJL010C
YJL009W_mRNA,YJL009W
YJL008C_mRNA,YJL008C
YJL007C_mRNA,YJL007C
YJL006C_mRNA,YJL006C
YJL005W_mRNA,YJL005W
YJL004C_mRNA,YJL004C
YJL003W_mRNA,YJL003W
YJL002C_mRNA,YJL002C
YJL001W_mRNA,YJL001W
YJR001W_mRNA,YJR001W
YJR002W_mRNA,YJR002W
YJR003C_mRNA,YJR003C
YJR004C_mRNA,YJR004C
YJR005W_mRNA,YJR005W
YJR005C-A_mRNA,YJR005C-A
YJR006W_mRNA,YJR006W
YJR007W_mRNA,YJR007W
YJR008W_mRNA,YJR008W
YJR009C_mRNA,YJR009C
YJR010W_mRNA,YJR010W
YJR010C-A_mRNA,YJR010C-A
YJR011C_mRNA,YJR011C
YJR012C_mRNA,YJR012C
YJR013W_mRNA,YJR013W
YJR014W_mRNA,YJR014W
YJR015W_mRNA,YJR015W
YJR016C_mRNA,YJR016C
YJR017C_mRNA,YJR017C
YJR018W_mRNA,YJR018W
YJR019C_mRNA,YJR019C
YJR020W_mRNA,YJR020W
YJR021C_mRNA,YJR021C
YJR022W_mRNA,YJR022W
YJR023C_mRNA,YJR023C
YJR024C_mRNA,YJR024C
YJR025C_mRNA,YJR025C
YJR030C_mRNA,YJR030C
YJR031C_mRNA,YJR031C
YJR032W_mRNA,YJR032W
YJR033C_mRNA,YJR033C
YJR034W_mRNA,YJR034W
YJR035W_mRNA,YJR035W
YJR036C_mRNA,YJR036C
YJR037W_mRNA,YJR037W
YJR038C_mRNA,YJR038C
YJR039W_mRNA,YJR039W
YJR040W_mRNA,YJR040W
YJR041C_mRNA,YJR041C
YJR042W_mRNA,YJR042W
YJR043C_mRNA,YJR043C
YJR044C_mRNA,YJR044C
YJR045C_mRNA,YJR045C
YJR046W_mRNA,YJR046W
YJR047C_mRNA,YJR047C
YJR048W_mRNA,YJR048W
YJR049C_mRNA,YJR049C
YJR050W_mRNA,YJR050W
YJR051W_mRNA,YJR051W
YJR052W_mRNA,YJR052W
YJR053W_mRNA,YJR053W
YJR054W_mRNA,YJR054W
YJR055W_mRNA,YJR055W
YJR056C_mRNA,YJR056C
YJR057W_mRNA,YJR057W
YJR058C_mRNA,YJR058C
YJR059W_mRNA,YJR059W
YJR060W_mRNA,YJR060W
YJR061W_mRNA,YJR061W
YJR062C_mRNA,YJR062C
YJR063W_mRNA,YJR063W
YJR064W_mRNA,YJR064W
YJR065C_mRNA,YJR065C
YJR066W_mRNA,YJR066W
YJR067C_mRNA,YJR067C
YJR068W_mRNA,YJR068W
YJR069C_mRNA,YJR069C
YJR070C_mRNA,YJR070C
YJR071W_mRNA,YJR071W
YJR072C_mRNA,YJR072C
YJR073C_mRNA,YJR073C
YJR074W_mRNA,YJR074W
YJR075W_mRNA,YJR075W
YJR076C_mRNA,YJR076C
YJR077C_mRNA,YJR077C
YJR078W_mRNA,YJR078W
YJR079W_mRNA,YJR079W
YJR080C_mRNA,YJR080C
YJR082C_mRNA,YJR082C
YJR083C_mRNA,YJR083C
YJR084W_mRNA,YJR084W
YJR085C_mRNA,YJR085C
YJR086W_mRNA,YJR086W
YJR087W_mRNA,YJR087W
YJR088C_mRNA,YJR088C
YJR089W_mRNA,YJR089W
YJR090C_mRNA,YJR090C
YJR091C_mRNA,YJR091C
YJR092W_mRNA,YJR092W
YJR093C_mRNA,YJR093C
YJR094C_mRNA,YJR094C
YJR094W-A_mRNA,YJR094W-A
YJR095W_mRNA,YJR095W
YJR096W_mRNA,YJR096W
YJR097W_mRNA,YJR097W
YJR098C_mRNA,YJR098C
YJR099W_mRNA,YJR099W
YJR100C_mRNA,YJR100C
YJR101W_mRNA,YJR101W
YJR102C_mRNA,YJR102C
YJR103W_mRNA,YJR103W
YJR104C_mRNA,YJR104C
YJR105W_mRNA,YJR105W
YJR106W_mRNA,YJR106W
YJR107W_mRNA,YJR107W
YJR108W_mRNA,YJR108W
YJR109C_mRNA,YJR109C
YJR110W_mRNA,YJR110W
YJR111C_mRNA,YJR111C
YJR112W_mRNA,YJR112W
YJR112W-A_mRNA,YJR112W-A
YJR113C_mRNA,YJR113C
YJR114W_mRNA,YJR114W
YJR115W_mRNA,YJR115W
YJR116W_mRNA,YJR116W
YJR117W_mRNA,YJR117W
YJR118C_mRNA,YJR118C
YJR119C_mRNA,YJR119C
YJR120W_mRNA,YJR120W
YJR121W_mRNA,YJR121W
YJR122W_mRNA,YJR122W
YJR123W_mRNA,YJR123W
YJR124C_mRNA,YJR124C
YJR125C_mRNA,YJR125C
YJR126C_mRNA,YJR126C
YJR127C_mRNA,YJR127C
YJR128W_mRNA,YJR128W
YJR129C_mRNA,YJR129C
YJR130C_mRNA,YJR130C
YJR131W_mRNA,YJR131W
YJR132W_mRNA,YJR132W
YJR133W_mRNA,YJR133W
YJR134C_mRNA,YJR134C
YJR135C_mRNA,YJR135C
YJR135W-A_mRNA,YJR135W-A
YJR136C_mRNA,YJR136C
YJR137C_mRNA,YJR137C
YJR138W_mRNA,YJR138W
YJR139C_mRNA,YJR139C
YJR140C_mRNA,YJR140C
YJR140W-A_mRNA,YJR140W-A
YJR141W_mRNA,YJR141W
YJR142W_mRNA,YJR142W
YJR143C_mRNA,YJR143C
YJR144W_mRNA,YJR144W
YJR145C_mRNA,YJR145C
YJR146W_mRNA,YJR146W
YJR147W_mRNA,YJR147W
YJR148W_mRNA,YJR148W
YJR149W_mRNA,YJR149W
YJR150C_mRNA,YJR150C
YJR151C_mRNA,YJR151C
YJR151W-A_mRNA,YJR151W-A
YJR152W_mRNA,YJR152W
YJR153W_mRNA,YJR153W
YJR154W_mRNA,YJR154W
YJR155W_mRNA,YJR155W
YJR156C_mRNA,YJR156C
YJR157W_mRNA,YJR157W
YJR158W_mRNA,YJR158W
YJR159W_mRNA,YJR159W
YJR160C_mRNA,YJR160C
YJR161C_mRNA,YJR161C
YJR162C_mRNA,YJR162C
YKL225W_mRNA,YKL225W
YKL224C_mRNA,YKL224C
YKL223W_mRNA,YKL223W
YKL222C_mRNA,YKL222C
YKL221W_mRNA,YKL221W
YKL220C_mRNA,YKL220C
YKL219W_mRNA,YKL219W
YKL218C_mRNA,YKL218C
YKL217W_mRNA,YKL217W
YKL216W_mRNA,YKL216W
YKL215C_mRNA,YKL215C
YKL214C_mRNA,YKL214C
YKL213C_mRNA,YKL213C
YKL212W_mRNA,YKL212W
YKL211C_mRNA,YKL211C
YKL210W_mRNA,YKL210W
YKL209C_mRNA,YKL209C
YKL208W_mRNA,YKL208W
YKL207W_mRNA,YKL207W
YKL206C_mRNA,YKL206C
YKL205W_mRNA,YKL205W
YKL204W_mRNA,YKL204W
YKL203C_mRNA,YKL203C
YKL202W_mRNA,YKL202W
YKL201C_mRNA,YKL201C
YKL198C_mRNA,YKL198C
YKL197C_mRNA,YKL197C
YKL196C_mRNA,YKL196C
YKL195W_mRNA,YKL195W
YKL194C_mRNA,YKL194C
YKL193C_mRNA,YKL193C
YKL192C_mRNA,YKL192C
YKL191W_mRNA,YKL191W
YKL190W_mRNA,YKL190W
YKL189W_mRNA,YKL189W
YKL188C_mRNA,YKL188C
YKL187C_mRNA,YKL187C
YKL186C_mRNA,YKL186C
YKL185W_mRNA,YKL185W
YKL184W_mRNA,YKL184W
YKL183C-A_mRNA,YKL183C-A
YKL183W_mRNA,YKL183W
YKL182W_mRNA,YKL182W
YKL181W_mRNA,YKL181W
YKL180W_mRNA,YKL180W
YKL179C_mRNA,YKL179C
YKL178C_mRNA,YKL178C
YKL177W_mRNA,YKL177W
YKL176C_mRNA,YKL176C
YKL175W_mRNA,YKL175W
YKL174C_mRNA,YKL174C
YKL173W_mRNA,YKL173W
YKL172W_mRNA,YKL172W
YKL171W_mRNA,YKL171W
YKL170W_mRNA,YKL170W
YKL169C_mRNA,YKL169C
YKL168C_mRNA,YKL168C
YKL167C_mRNA,YKL167C
YKL166C_mRNA,YKL166C
YKL165C-A_mRNA,YKL165C-A
YKL165C_mRNA,YKL165C
YKL164C_mRNA,YKL164C
YKL163W_mRNA,YKL163W
YKL162C-A_mRNA,YKL162C-A
YKL162C_mRNA,YKL162C
YKL161C_mRNA,YKL161C
YKL160W_mRNA,YKL160W
YKL159C_mRNA,YKL159C
YKL157W_mRNA,YKL157W
YKL156W_mRNA,YKL156W
YKL156C-A_mRNA,YKL156C-A
YKL155C_mRNA,YKL155C
YKL154W_mRNA,YKL154W
YKL153W_mRNA,YKL153W
YKL152C_mRNA,YKL152C
YKL151C_mRNA,YKL151C
YKL150W_mRNA,YKL150W
YKL149C_mRNA,YKL149C
YKL148C_mRNA,YKL148C
YKL147C_mRNA,YKL147C
YKL146W_mRNA,YKL146W
YKL145W_mRNA,YKL145W
YKL145W-A_mRNA,YKL145W-A
YKL144C_mRNA,YKL144C
YKL143W_mRNA,YKL143W
YKL142W_mRNA,YKL142W
YKL141W_mRNA,YKL141W
YKL140W_mRNA,YKL140W
YKL139W_mRNA,YKL139W
YKL138C-A_mRNA,YKL138C-A
YKL138C_mRNA,YKL138C
YKL137W_mRNA,YKL137W
YKL136W_mRNA,YKL136W
YKL135C_mRNA,YKL135C
YKL134C_mRNA,YKL134C
YKL133C_mRNA,YKL133C
YKL132C_mRNA,YKL132C
YKL131W_mRNA,YKL131W
YKL130C_mRNA,YKL130C
YKL129C_mRNA,YKL129C
YKL128C_mRNA,YKL128C
YKL127W_mRNA,YKL127W
YKL126W_mRNA,YKL126W
YKL125W_mRNA,YKL125W
YKL124W_mRNA,YKL124W
YKL123W_mRNA,YKL123W
YKL122C_mRNA,YKL122C
YKL121W_mRNA,YKL121W
YKL120W_mRNA,YKL120W
YKL119C_mRNA,YKL119C
YKL118W_mRNA,YKL118W
YKL117W_mRNA,YKL117W
YKL116C_mRNA,YKL116C
YKL115C_mRNA,YKL115C
YKL114C_mRNA,YKL114C
YKL113C_mRNA,YKL113C
YKL112W_mRNA,YKL112W
YKL111C_mRNA,YKL111C
YKL110C_mRNA,YKL110C
YKL109W_mRNA,YKL109W
YKL108W_mRNA,YKL108W
YKL107W_mRNA,YKL107W
YKL106C-A_mRNA,YKL106C-A
YKL106W_mRNA,YKL106W
YKL105C_mRNA,YKL105C
YKL104C_mRNA,YKL104C
YKL103C_mRNA,YKL103C
YKL102C_mRNA,YKL102C
YKL101W_mRNA,YKL101W
YKL100C_mRNA,YKL100C
YKL100W-A_mRNA,YKL100W-A
YKL099C_mRNA,YKL099C
YKL098W_mRNA,YKL098W
YKL097C_mRNA,YKL097C
YKL096C-B_mRNA,YKL096C-B
YKL096W-A_mRNA,YKL096W-A
YKL096W_mRNA,YKL096W
YKL095W_mRNA,YKL095W
YKL094W_mRNA,YKL094W
YKL093W_mRNA,YKL093W
YKL092C_mRNA,YKL092C
YKL091C_mRNA,YKL091C
YKL090W_mRNA,YKL090W
YKL089W_mRNA,YKL089W
YKL088W_mRNA,YKL088W
YKL087C_mRNA,YKL087C
YKL086W_mRNA,YKL086W
YKL085W_mRNA,YKL085W
YKL084W_mRNA,YKL084W
YKL083W_mRNA,YKL083W
YKL082C_mRNA,YKL082C
YKL081W_mRNA,YKL081W
YKL080W_mRNA,YKL080W
YKL079W_mRNA,YKL079W
YKL078W_mRNA,YKL078W
YKL077W_mRNA,YKL077W
YKL076C_mRNA,YKL076C
YKL075C_mRNA,YKL075C
YKL074C_mRNA,YKL074C
YKL073W_mRNA,YKL073W
YKL072W_mRNA,YKL072W
YKL071W_mRNA,YKL071W
YKL070W_mRNA,YKL070W
YKL069W_mRNA,YKL069W
YKL068W-A_mRNA,YKL068W-A
YKL068W_mRNA,YKL068W
YKL067W_mRNA,YKL067W
YKL066W_mRNA,YKL066W
YKL065W-A_mRNA,YKL065W-A
YKL065C_mRNA,YKL065C
YKL064W_mRNA,YKL064W
YKL063C_mRNA,YKL063C
YKL062W_mRNA,YKL062W
YKL061W_mRNA,YKL061W
YKL060C_mRNA,YKL060C
YKL059C_mRNA,YKL059C
YKL058W_mRNA,YKL058W
YKL057C_mRNA,YKL057C
YKL056C_mRNA,YKL056C
YKL055C_mRNA,YKL055C
YKL054C_mRNA,YKL054C
YKL053C-A_mRNA,YKL053C-A
YKL053W_mRNA,YKL053W
YKL052C_mRNA,YKL052C
YKL051W_mRNA,YKL051W
YKL050C_mRNA,YKL050C
YKL049C_mRNA,YKL049C
YKL048C_mRNA,YKL048C
YKL047W_mRNA,YKL047W
YKL046C_mRNA,YKL046C
YKL045W_mRNA,YKL045W
YKL044W_mRNA,YKL044W
YKL043W_mRNA,YKL043W
YKL042W_mRNA,YKL042W
YKL041W_mRNA,YKL041W
YKL040C_mRNA,YKL040C
YKL039W_mRNA,YKL039W
YKL038W_mRNA,YKL038W
YKL037W_mRNA,YKL037W
YKL036C_mRNA,YKL036C
YKL035W_mRNA,YKL035W
YKL034W_mRNA,YKL034W
YKL033W-A_mRNA,YKL033W-A
YKL033W_mRNA,YKL033W
YKL032C_mRNA,YKL032C
YKL031W_mRNA,YKL031W
YKL030W_mRNA,YKL030W
YKL029C_mRNA,YKL029C
YKL028W_mRNA,YKL028W
YKL027W_mRNA,YKL027W
YKL026C_mRNA,YKL026C
YKL025C_mRNA,YKL025C
YKL024C_mRNA,YKL024C
YKL023C-A_mRNA,YKL023C-A
YKL023W_mRNA,YKL023W
YKL022C_mRNA,YKL022C
YKL021C_mRNA,YKL021C
YKL020C_mRNA,YKL020C
YKL019W_mRNA,YKL019W
YKL018C-A_mRNA,YKL018C-A
YKL018W_mRNA,YKL018W
YKL017C_mRNA,YKL017C
YKL016C_mRNA,YKL016C
YKL015W_mRNA,YKL015W
YKL014C_mRNA,YKL014C
YKL013C_mRNA,YKL013C
YKL012W_mRNA,YKL012W
YKL011C_mRNA,YKL011C
YKL010C_mRNA,YKL010C
YKL009W_mRNA,YKL009W
YKL008C_mRNA,YKL008C
YKL007W_mRNA,YKL007W
YKL006C-A_mRNA,YKL006C-A
YKL006W_mRNA,YKL006W
YKL005C_mRNA,YKL005C
YKL004W_mRNA,YKL004W
YKL003C_mRNA,YKL003C
YKL002W_mRNA,YKL002W
YKL001C_mRNA,YKL001C
YKR001C_mRNA,YKR001C
YKR002W_mRNA,YKR002W
YKR003W_mRNA,YKR003W
YKR004C_mRNA,YKR004C
YKR005C_mRNA,YKR005C
YKR006C_mRNA,YKR006C
YKR007W_mRNA,YKR007W
YKR008W_mRNA,YKR008W
YKR009C_mRNA,YKR009C
YKR010C_mRNA,YKR010C
YKR011C_mRNA,YKR011C
YKR012C_mRNA,YKR012C
YKR013W_mRNA,YKR013W
YKR014C_mRNA,YKR014C
YKR015C_mRNA,YKR015C
YKR016W_mRNA,YKR016W
YKR017C_mRNA,YKR017C
YKR018C_mRNA,YKR018C
YKR019C_mRNA,YKR019C
YKR020W_mRNA,YKR020W
YKR021W_mRNA,YKR021W
YKR022C_mRNA,YKR022C
YKR023W_mRNA,YKR023W
YKR024C_mRNA,YKR024C
YKR025W_mRNA,YKR025W
YKR026C_mRNA,YKR026C
YKR027W_mRNA,YKR027W
YKR028W_mRNA,YKR028W
YKR029C_mRNA,YKR029C
YKR030W_mRNA,YKR030W
YKR031C_mRNA,YKR031C
YKR032W_mRNA,YKR032W
YKR033C_mRNA,YKR033C
YKR034W_mRNA,YKR034W
YKR035C_mRNA,YKR035C
YKR035W-A_mRNA,YKR035W-A
YKR036C_mRNA,YKR036C
YKR037C_mRNA,YKR037C
YKR038C_mRNA,YKR038C
YKR039W_mRNA,YKR039W
YKR040C_mRNA,YKR040C
YKR041W_mRNA,YKR041W
YKR042W_mRNA,YKR042W
YKR043C_mRNA,YKR043C
YKR044W_mRNA,YKR044W
YKR045C_mRNA,YKR045C
YKR046C_mRNA,YKR046C
YKR047W_mRNA,YKR047W
YKR048C_mRNA,YKR048C
YKR049C_mRNA,YKR049C
YKR050W_mRNA,YKR050W
YKR051W_mRNA,YKR051W
YKR052C_mRNA,YKR052C
YKR053C_mRNA,YKR053C
YKR054C_mRNA,YKR054C
YKR055W_mRNA,YKR055W
YKR056W_mRNA,YKR056W
YKR057W_mRNA,YKR057W
YKR058W_mRNA,YKR058W
YKR059W_mRNA,YKR059W
YKR060W_mRNA,YKR060W
YKR061W_mRNA,YKR061W
YKR062W_mRNA,YKR062W
YKR063C_mRNA,YKR063C
YKR064W_mRNA,YKR064W
YKR065C_mRNA,YKR065C
YKR066C_mRNA,YKR066C
YKR067W_mRNA,YKR067W
YKR068C_mRNA,YKR068C
YKR069W_mRNA,YKR069W
YKR070W_mRNA,YKR070W
YKR071C_mRNA,YKR071C
YKR072C_mRNA,YKR072C
YKR073C_mRNA,YKR073C
YKR074W_mRNA,YKR074W
YKR075C_mRNA,YKR075C
YKR075W-A_mRNA,YKR075W-A
YKR076W_mRNA,YKR076W
YKR077W_mRNA,YKR077W
YKR078W_mRNA,YKR078W
YKR079C_mRNA,YKR079C
YKR080W_mRNA,YKR080W
YKR081C_mRNA,YKR081C
YKR082W_mRNA,YKR082W
YKR083C_mRNA,YKR083C
YKR084C_mRNA,YKR084C
YKR085C_mRNA,YKR085C
YKR086W_mRNA,YKR086W
YKR087C_mRNA,YKR087C
YKR088C_mRNA,YKR088C
YKR089C_mRNA,YKR089C
YKR090W_mRNA,YKR090W
YKR091W_mRNA,YKR091W
YKR092C_mRNA,YKR092C
YKR093W_mRNA,YKR093W
YKR094C_mRNA,YKR094C
YKR095W_mRNA,YKR095W
YKR095W-A_mRNA,YKR095W-A
YKR096W_mRNA,YKR096W
YKR097W_mRNA,YKR097W
YKR098C_mRNA,YKR098C
YKR099W_mRNA,YKR099W
YKR100C_mRNA,YKR100C
YKR101W_mRNA,YKR101W
YKR102W_mRNA,YKR102W
YKR103W_mRNA,YKR103W
YKR104W_mRNA,YKR104W
YKR105C_mRNA,YKR105C
YKR106W_mRNA,YKR106W
YLL067C_mRNA,YLL067C
YLL067W-A_mRNA,YLL067W-A
YLL066W-B_mRNA,YLL066W-B
YLL066C_mRNA,YLL066C
YLL066W-A_mRNA,YLL066W-A
YLL065W_mRNA,YLL065W
YLL064C_mRNA,YLL064C
YLL063C_mRNA,YLL063C
YLL062C_mRNA,YLL062C
YLL061W_mRNA,YLL061W
YLL060C_mRNA,YLL060C
YLL059C_mRNA,YLL059C
YLL058W_mRNA,YLL058W
YLL057C_mRNA,YLL057C
YLL056C_mRNA,YLL056C
YLL055W_mRNA,YLL055W
YLL054C_mRNA,YLL054C
YLL053C_mRNA,YLL053C
YLL052C_mRNA,YLL052C
YLL051C_mRNA,YLL051C
YLL050C_mRNA,YLL050C
YLL049W_mRNA,YLL049W
YLL048C_mRNA,YLL048C
YLL047W_mRNA,YLL047W
YLL046C_mRNA,YLL046C
YLL045C_mRNA,YLL045C
YLL044W_mRNA,YLL044W
YLL043W_mRNA,YLL043W
YLL042C_mRNA,YLL042C
YLL041C_mRNA,YLL041C
YLL040C_mRNA,YLL040C
YLL039C_mRNA,YLL039C
YLL038C_mRNA,YLL038C
YLL037W_mRNA,YLL037W
YLL036C_mRNA,YLL036C
YLL035W_mRNA,YLL035W
YLL034C_mRNA,YLL034C
YLL033W_mRNA,YLL033W
YLL032C_mRNA,YLL032C
YLL031C_mRNA,YLL031C
YLL030C_mRNA,YLL030C
YLL029W_mRNA,YLL029W
YLL028W_mRNA,YLL028W
YLL027W_mRNA,YLL027W
YLL026W_mRNA,YLL026W
YLL025W_mRNA,YLL025W
YLL024C_mRNA,YLL024C
YLL023C_mRNA,YLL023C
YLL022C_mRNA,YLL022C
YLL021W_mRNA,YLL021W
YLL020C_mRNA,YLL020C
YLL019C_mRNA,YLL019C
YLL019W-A_mRNA,YLL019W-A
YLL018C-A_mRNA,YLL018C-A
YLL018C_mRNA,YLL018C
YLL015W_mRNA,YLL015W
YLL014W_mRNA,YLL014W
YLL013C_mRNA,YLL013C
YLL012W_mRNA,YLL012W
YLL011W_mRNA,YLL011W
YLL010C_mRNA,YLL010C
YLL009C_mRNA,YLL009C
YLL008W_mRNA,YLL008W
YLL007C_mRNA,YLL007C
YLL006W-A_mRNA,YLL006W-A
YLL006W_mRNA,YLL006W
YLL005C_mRNA,YLL005C
YLL004W_mRNA,YLL004W
YLL003W_mRNA,YLL003W
YLL002W_mRNA,YLL002W
YLL001W_mRNA,YLL001W
YLR001C_mRNA,YLR001C
YLR002C_mRNA,YLR002C
YLR003C_mRNA,YLR003C
YLR004C_mRNA,YLR004C
YLR005W_mRNA,YLR005W
